,일자,코스피,코스피200,S&P500,금값,나스닥,넷플릭스,물가지수,상해종합,주택매매가격지수,통화량(십억원),무담보콜금리 전체,담보콜금리전체,CD(91일),국고채(3년),"회사채(3년, AA-)",니케이,실업률,미국달러환율,중국위안환율,일본100엔환율,유로,WTI유가전처리,필라델피아반도체
209,2019-10-01,2069.590476190476,273.8390476190476,3037.56,1512.93,8079.27829908288,277.63651972231656,103.56,2954.832777235243,79.664,2874176.1,1.36,0.0,1.46,1.357,1.861,22197.474702380958,3.0,1184.13,166.89,1094.19,1309.03,54.18,1651.2
210,2019-11-01,2130.231904761905,282.50380952380954,3140.98,1463.94,8517.57744140625,299.12549896240233,103.41,2923.773484002976,79.776,2901465.4,1.28,0.0,1.52,1.492,2.002,23278.08759765625,3.1,1167.45,166.27,1072.87,1290.56,55.17,1716.8
211,2019-12-01,2144.5355,286.464,3230.78,1517.27,8778.59193638393,314.6038091750372,103.7,2962.064031427557,80.054,2912434.1,1.28,0.0,1.53,1.39,1.948,23660.375558035717,3.4,1175.84,167.58,1077.22,1306.33,61.06,1849.6
212,2020-01-01,2207.549,296.2435,3225.52,1586.71,9233.35997953869,338.8328566778274,104.08,3078.654830932617,80.337,2929009.2,1.27,0.0,1.47,1.373,1.955,23642.921566611843,4.1,1164.28,168.01,1065.25,1293.7,51.56,1789.9
213,2020-02-01,2166.166,292.291,2954.22,1585.85,9418.85002055921,373.98842259457234,103.74,2927.51279296875,80.634,2954603.8,1.24,0.0,1.42,1.253,1.847,23180.366319444445,4.1,1193.79,170.48,1084.95,1302.33,44.76,1705.5
214,2020-03-01,1794.2813636363635,242.0790909090909,2584.59,1577.18,7772.205832741477,350.587270563299,102.82,2852.0630326704545,81.084,2984304.3,0.98,0.0,1.23,1.091,1.84,18974.00381324405,4.2,1220.09,173.78,1134.75,1350.35,20.48,1510.6
215,2020-04-01,1844.2715,246.543,2912.43,1713.4,8292.407180059523,404.3109508696057,101.93,2814.1126767113096,81.27,3015816.4,0.74,0.0,1.1,1.024,2.145,19208.35509672619,4.2,1225.23,172.92,1135.31,1331.71,18.84,1731.2
216,2020-05-01,1963.487894736842,259.25894736842105,3044.31,1730.27,9105.65546875,433.2940002441407,101.96,2867.084716796875,81.382,3046050.5,0.7,0.0,1.02,0.878,2.179,20543.261284722223,4.5,1228.67,172.52,1145.65,1338.74,35.49,1852.5
217,2020-06-01,2134.8904545454543,283.0354545454545,3100.29,1780.96,9839.971324573864,438.9777277166193,102.48,2940.7378662109377,81.776,3077284.1,0.48,0.0,0.79,0.85,2.218,22486.93448153409,4.3,1210.01,170.65,1124.69,1361.77,39.27,1996.4
218,2020-07-01,2197.6265217391306,291.1886956521739,3271.12,1975.87,10499.86270419034,499.3850028298118,102.71,3288.8273076596465,82.495,3093300.1,0.48,0.0,0.79,0.826,2.219,22529.47433035714,4.0,1198.9,170.92,1122.38,1372.98,40.27,2136.4
219,2020-08-01,2354.8175,311.9035,3500.31,1967.81,11212.29050409226,498.07476225353423,103.22,3374.2140531994046,83.137,3100373.4,0.51,0.0,0.68,0.829,2.192,22901.4458984375,3.1,1186.85,171.14,1119.52,1403.36,42.61,2260.4
220,2020-09-01,2375.035714285714,313.6895238095238,3363.0,1898.08,11088.679966517857,495.55333310081846,103.42,3288.8633034446025,83.798,3115238.9,0.48,0.0,0.63,0.908,2.239,23306.9458984375,3.6,1178.8,172.98,1116.0,1391.02,40.22,2244.1
221,2020-10-01,2360.252105263158,313.97315789473686,3269.96,1878.81,11435.234108664772,515.1418137983842,103.01,3301.7396850585938,84.359,3152811.6,0.5,0.0,0.63,0.91,2.239,23464.12490699405,3.7,1144.68,170.51,1088.09,1347.55,35.79,2246.1
222,2020-11-01,2496.544761904762,334.3071428571428,3621.63,1776.95,11794.4615234375,487.4440002441406,103.09,3345.486769903274,85.568,3183500.9,0.5,0.0,0.66,0.965,2.247,25384.86780427632,3.4,1116.76,169.07,1069.4,1320.66,45.34,2663.5
223,2020-12-01,2746.4680952380954,370.707619047619,3756.07,1898.36,12619.050914417614,516.5690904097123,103.9,3399.7195142663045,86.735,3197671.2,0.51,0.0,0.66,0.97,2.211,26772.954367897728,4.1,1095.13,167.63,1054.81,1331.75,48.52,2795.5
224,2021-01-01,3087.556,420.53,3714.24,1847.65,13186.605777138158,526.816844739412,105.05,3566.4279174804688,87.767,3223486.7,0.49,0.0,0.68,0.975,2.143,28189.06373355263,5.7,1097.49,169.61,1058.52,1336.31,52.2,2887.1
225,2021-02-01,3094.63,419.49611111111113,3811.15,1734.038,13737.403628700658,548.9599994860197,105.91,3576.935009765625,88.962,3271405.8,0.49,0.0,0.73,0.995,2.055,29458.7998046875,4.9,1111.72,172.34,1055.14,1344.6,61.5,3067.6
226,2021-03-01,3032.1922727272727,412.50181818181824,3972.89,1707.71,13168.811820652174,518.1234820822011,107.04,3442.978122877038,90.135,3313182.2,0.49,0.0,0.75,1.133,2.091,29315.295686141304,4.3,1131.02,173.76,1040.86,1346.74,59.16,3124.9
227,2021-04-01,3163.8127272727274,427.7495454545455,4181.17,1769.13,13900.43796502976,533.1366620744977,108.06,3453.5053362165177,91.091,3358874.9,0.48,0.0,0.74,1.138,1.983,29426.752046130958,4.0,1119.4,171.44,1025.98,1338.47,63.58,3109.0
228,2021-05-01,3168.295789473684,423.7931578947369,4204.11,1906.87,13520.229052734376,496.7144973754883,108.65,3508.935587565104,91.964,3379753.9,0.48,0.0,0.68,1.134,1.891,28517.088216145832,4.0,1123.28,174.55,1029.14,1363.91,66.32,3186.6
229,2021-06-01,3256.2490909090907,434.30909090909086,4297.5,1770.11,14097.169078480114,503.32409113103694,109.22,3575.853341238839,93.169,3413899.8,0.51,0.0,0.66,1.302,1.913,28943.229225852272,3.8,1121.3,174.66,1018.5,1351.94,73.47,3345.3
230,2021-07-01,3261.0227272727275,431.9859090909091,4395.26,1814.18,14639.07287016369,528.653330485026,110.28,3513.8716042258525,94.256,3445243.0,0.53,0.0,0.69,1.419,1.888,28118.755859375,3.2,1143.98,176.6,1037.25,1352.72,73.95,3356.5
231,2021-08-01,3186.7904761904765,418.9319047619048,4522.68,1813.62,14856.517711292614,532.3468170166016,110.86,3494.676524769176,95.666,3487634.1,0.56,0.0,0.77,1.411,1.838,27692.72888764881,2.6,1160.34,179.13,1056.31,1365.63,68.5,3417.7
232,2021-09-01,3144.794736842105,411.4578947368421,4307.54,1756.9,15023.53855096726,590.7952386765253,111.27,3627.2145263671873,97.123,3513680.6,0.77,0.0,0.98,1.515,1.953,29893.56865234375,2.7,1169.54,181.18,1061.22,1378.19,75.03,3258.1
233,2021-10-01,3001.907894736842,390.9194736842105,4605.38,1783.38,14879.01232328869,642.2028488885788,112.43,3574.0293731689453,98.14,3543363.7,0.75,0.0,1.08,1.842,2.302,28586.19754464286,2.8,1182.82,184.06,1044.91,1372.24,83.57,3451.3
234,2021-11-01,2974.7327272727275,389.8486363636364,4567.0,1774.52,15814.932896205357,667.5242861793155,113.23,3538.6064675071025,99.224,3594723.2,0.8,0.0,1.17,1.953,2.492,29370.6083984375,2.6,1182.91,185.11,1036.36,1350.43,66.18,3833.2
235,2021-12-01,2982.829545454545,395.7290909090909,4766.18,1829.2,15474.43172940341,608.4840892444957,113.21,3627.040718410326,99.72,3620057.4,1.024,0.0,1.27,1.8,2.41,28514.22824928977,3.5,1183.7,185.74,1039.51,1338.19,75.21,3946.2
236,2022-01-01,2879.2395,380.5275,4515.55,1797.17,14531.377490234376,487.8535003662109,114.4,3533.8926295230262,100.0,3634342.4,1.181,0.0,1.39,2.06,2.632,27903.988384046053,4.1,1194.01,187.75,1039.55,1353.2,88.15,3483.2
237,2022-02-01,2722.53,364.6244444444444,4373.79,1908.99,13898.728412828948,400.9863168816817,114.95,3461.9506072998047,100.207,3656135.8,1.211,0.0,1.5,2.285,2.873,27066.525390625,3.4,1198.34,188.81,1039.85,1359.89,95.72,3429.5
238,2022-03-01,2699.054285714285,359.86857142857144,4530.41,1937.43,13623.262950067934,366.7917414126189,116.7,3284.306099269701,100.306,3672133.4,1.25,0.0,1.5,2.369,3.028,26584.07768110796,3.0,1221.03,192.16,1028.59,1345.33,100.28,3429.0
239,2022-04-01,2700.21,356.0952380952381,4131.93,1896.92,13394.163037109374,297.4144989013672,118.59,3134.8397409539475,100.517,3675828.7,1.297,0.0,1.64,2.941,3.631,27043.33369140625,3.0,1232.34,191.82,977.38,1334.08,104.69,2919.7
240,2022-05-01,2628.3561904761905,347.5161904761905,4132.15,1837.36,11829.729538690475,186.44952392578125,119.43,3090.437898334704,100.768,3694489.3,1.504,0.0,1.77,3.019,3.775,26653.76953125,3.0,1269.88,188.78,985.49,1342.43,114.67,3098.7
241,2022-06-01,2487.5985,325.8685,3785.38,1807.27,11418.91908482143,184.84761991954983,120.1,3295.388078962053,100.869,3714442.7,1.751,0.0,1.99,3.477,4.233,26958.392223011364,3.0,1277.35,190.68,951.34,1348.96,106.22,2556.3
